Q96F44	ENSG00000154370	TRIM11	71	88.6	99.8	114.1	103.6	85.7	92.6	54.1	128	98.1	85.3	133.9	82.4	172.8	62.6	114.4	106.2	128.3	75.6	83.1	109.5	52.3	113.9	92.3	107.3	83.9	113.4	45.5	109.4	105.6	107.1	78.5	91	109.1	107.8	100.9	119.3	92.8	123	123.6
Q5TA31	ENSG00000168159	RNF187	26.7	96.3	89.8	140.9	119.5	122.7	70.8	NA	NA	NA	NA	NA	NA	NA	10.5	119.9	109.8	89.1	115.6	110.2	87.6	NA	NA	NA	NA	NA	NA	44.8	93.1	102.5	95	129.4	121.4	98.1	95.4	100.6	114	100.3	138.3	119.1
Q7L0Q8	ENSG00000116574	RHOU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P20338	ENSG00000168118	RAB4A	53.5	105.5	73	110.8	68.1	143.9	110.9	NA	NA	NA	NA	NA	NA	NA	85.8	112.2	89.6	96.7	115	118.2	90.9	NA	NA	NA	NA	NA	NA	79.5	100.3	100.2	104.4	96.1	108.7	90.8	87.7	97.3	97.1	105.1	105.3	84.2
Q6IQ19	ENSG00000154429	CCSAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	249.8	87.8	91.3	82.8	87.5	83.3	73.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	135	94.8	115.8	102.5	102.7	144.7
Q8WUM0	ENSG00000069248	NUP133	60.1	110	102.8	101.5	108.9	97.2	94.5	56.1	103.6	101.1	109.7	111.6	98.1	101.4	56.5	107.4	106.3	101.3	110.5	96.6	97.8	66.1	108.5	102.6	110.1	95.2	96.7	69.5	104.2	103.9	108.1	88.8	92.6	102	98	107.6	99.6	86.4	86.3	92.8
Q9NRK6	ENSG00000135776	ABCB10	22.7	113.4	114.4	115.8	103.7	99.2	109.8	31.3	107.5	101	114.4	112.8	105.6	119	15.1	117.6	103.8	106.1	107.8	110.7	117.2	65.5	100	100.4	116.2	97.3	111.1	40.2	103.6	102.4	112.1	97.2	108.1	115.3	101.1	99	98	89	104.6	117
O75529	ENSG00000135801	TAF5L	127.9	101.7	106.2	89	95.1	97.1	86.5	NA	NA	NA	NA	NA	NA	NA	141.8	91.9	98.7	89.1	90.2	97.1	101	93.7	109	108.9	109.7	98.3	98.2	110.4	92.7	95.9	98.5	94	99.8	101.7	85.5	99.6	92.4	101.9	103.3	96
Q14146	ENSG00000135763	URB2	39.9	108.6	112.4	101.6	113.6	89.4	102.4	32.4	102	102.8	102.9	121.9	93	128.8	36.9	104.6	106.3	109.3	112.7	94.2	109.2	33.8	115.2	108.6	107.1	111.8	97.1	46.1	108.1	110.5	111.5	97.6	92.1	104.7	106.3	110.5	113.1	84.2	101.8	110.5
Q14746	ENSG00000135775	COG2	62.2	87.9	114.2	103.7	103.8	105.6	95.8	58.3	109.5	108	114.9	107.1	88.5	100.3	55.7	117.2	105.3	109.5	105.7	98.8	101.2	86	91.8	94.9	108.9	81.5	98.1	74.1	103.9	100.5	101.2	102.4	100	107.6	100	108.1	105.8	101.5	101.7	105.3
Q9H425	ENSG00000119280	C1orf198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	62.8	89.6	116.2	105.4	136.2	109.6	95.6	NA	NA	NA	NA	NA	NA	44.1	87.7	111.9	93.8	142.3	124.7	74.3	100.1	85.5	105.3	215.9	154.5	95.9
Q8NBP0	ENSG00000143643	TTC13	NA	NA	NA	NA	NA	NA	NA	35.9	87.8	104.4	116.4	59.9	98.6	189.5	61.9	111.4	101	97.6	87.3	84.4	127.9	105.8	75.7	130.5	89.3	87.9	92.6	55.2	103.6	102.1	109.9	105.1	99.3	110.1	103.5	107.6	106.1	107.5	121.3	114.7
Q9H2C2	ENSG00000173409	ARV1	65.2	97.5	120.8	101.5	112	102.6	87.9	NA	NA	NA	NA	NA	NA	NA	77.6	109.1	96.1	78.7	118.8	98.6	119	NA	NA	NA	NA	NA	NA	50.6	89.7	95.8	111.1	87.9	113	103.8	NA	NA	NA	NA	NA	NA
Q6ZTA4	ENSG00000119283	TRIM67	78	105.7	120.1	91.5	91.1	114.4	106.2	69.6	59.3	92.8	139.7	80.5	110.9	152.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8NDD1	ENSG00000143633	C1orf131	48	99.2	100.7	96.2	117.1	96.8	112.4	57.2	102.8	75.7	126.3	124.6	97.3	90.3	49.1	107.1	109.1	114.4	110.8	87.3	103.8	42.3	108.6	108.1	103.4	85.7	93.6	35.8	107	121	108.6	86.7	96.6	109.3	110.5	127.2	111.7	85.7	89.2	128.5
Q9H040	ENSG00000010072	SPRTN	81.1	84.9	113.9	128.3	100.9	99.3	83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9GZT9	ENSG00000135766	EGLN1	48.9	105.7	109.6	92.5	98.2	103.8	106.3	53.9	105.5	110.3	102.9	98.3	88.6	111.4	55.3	101.1	105.4	107	95.6	102.2	112.6	60.6	111.3	99.5	112.4	92	87.5	52.6	104	100.9	111.1	91.1	94.5	106.3	113.5	120.3	100.4	98	102.6	116.4
Q99598	ENSG00000116918	TSNAX	208.1	87.5	90.5	93.3	89.1	96.1	88.7	194.6	88.1	94.3	96.1	87.9	97.1	82.2	214.4	93.2	91.8	77.4	91.7	94.1	78.8	167.7	84.2	94.6	91.5	86.6	89.9	167.4	93.2	96.3	94.8	89.8	95.7	85.2	101	101.9	100	105.9	102.7	99.4
Q9NRI5	ENSG00000162946	DISC1	242.2	101.2	72.7	80.7	71.6	90.4	109.3	110.9	108.5	137.7	77.9	136.2	98.5	NA	149.9	49.6	91.9	97.7	69.2	76.4	137.9	NA	NA	NA	NA	NA	NA	716.5	34.9	51.9	12	233.2	6.6	17.8	NA	NA	NA	NA	NA	NA
Q9P2F8	ENSG00000116991	SIPA1L2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9P2G4	ENSG00000212916	MAP10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	107	50.9	166	115.3	102	130.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BSD7	ENSG00000135778	NTPCR	135.3	94.3	105.3	100.6	81.1	72.4	96.6	191.8	85.9	102.9	94.6	88.1	90.1	96.7	183.6	96	103	97	83.2	76.8	94.5	83.6	105.2	104	110.1	98.9	88.4	110.4	101.4	102.6	104.5	92.9	87.2	88	117.1	96.6	112.6	90.4	107.8	122.7
A6NKB5	ENSG00000135749	PCNX2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q5TCX8	ENSG00000143674	MAP3K21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	82.3	127.9	109.4	98.7	108.3	89.1	75.6	112.5	81.3	133	111.5	129.5	156.2
O00180	ENSG00000135750	KCNK1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q5JTJ3	ENSG00000168275	COA6	97.9	99.6	101.7	104.4	86.8	94	97.6	141.8	100.1	95.4	104.4	103.5	93.1	83.7	87.8	111.8	100	97	90.6	100.3	98.7	73.9	102.7	102	101.3	90.1	113.6	73.3	96.8	102.3	104.2	93.8	99.1	103.4	114.4	110.2	113.5	102.7	102.9	113.9
Q13395	ENSG00000059588	TARBP1	67.5	120.3	92.2	122.6	100.8	101.9	84.4	60.6	94.9	80.3	114.9	117.8	104.5	110.7	66.4	113	102.5	104	95.6	110.5	83.6	57.4	98.1	108.4	109.5	97	110.9	53.5	106	104.6	111.6	96.5	99	76.7	108.2	109.2	114.6	104.7	119.4	92.6
Q7Z5L9	ENSG00000168264	IRF2BP2	55.6	97.9	121.5	116.5	90.4	99.8	89.3	61.1	99.6	114.5	102.7	92.7	106.4	98.2	51.4	110.1	99	128.2	90	107.4	95.2	94.7	102.6	102.9	91	89.5	105.9	70.6	107.1	103.1	111.3	105.1	111.2	72.9	106.9	112.4	120.1	120.5	133	78
Q15388	ENSG00000173726	TOMM20	49.3	105.3	104.4	111.3	116.7	85.3	95.5	65.9	108	98.8	97.3	126.2	83.7	97.4	53.7	97.3	127.1	112.1	114.2	96.8	102.4	NA	NA	NA	NA	NA	NA	100.8	95.1	106.1	97.7	96.1	89.3	116.3	109.8	114.8	119.9	94.1	108	105.3
P42696	ENSG00000188739	RBM34	50.3	104	103.3	107.6	108.7	100.5	108.6	45.5	107.1	101.9	103.4	122.4	95.7	113.7	54	103.4	105.5	100.2	105.9	96.5	107.2	60.2	111.1	101.8	121.8	97.8	101.9	48.6	101.6	107.1	106.1	82.7	98.6	101.6	109.4	114.7	112.5	90	104.6	107.8
Q4LE39	ENSG00000054267	ARID4B	158.6	96.6	93.6	78.5	87.6	107.3	98.8	124.4	107.3	104.9	88.1	97.1	106.1	90.9	138.6	84.9	95.3	86.9	98	103.1	95.9	101.1	102.1	92.9	92.1	103	121.8	110.8	96	100.3	95.3	97.8	111.3	96.9	86.4	107	97.3	101.9	108.2	102.9
Q8NCR0	ENSG00000162885	B3GALNT2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q99698	ENSG00000143669	LYST	155.1	92.4	NA	NA	136.3	135.3	189.3	NA	NA	NA	NA	NA	NA	NA	102.1	85.2	108.5	108.3	40.2	98.6	144.3	NA	NA	NA	NA	NA	NA	147.6	94.1	93.3	93.2	79.5	82.7	128.6	124.8	123.1	120	57.2	78	140.1
P14543	ENSG00000116962	NID1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	105.5	130.5	107.2	76.6	120.4	121.2
Q8WWZ3	ENSG00000186197	EDARADD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.8	104.1	93.2	124.5	74.5	98.6	127.8	112.8	88.9	121.3	100.5	115.5	141.8
O00214	ENSG00000116977	LGALS8	51.3	94.9	103.5	81.3	141	120.1	100.5	41.2	99	99.7	77.7	133.5	122.2	123.3	46.8	76.2	98.8	110.7	129.2	123.4	107.4	56.3	103.3	104.4	99.7	132.3	123.1	61.6	92	91.6	88.2	127.3	117.4	146.7	101.6	100.9	93.7	113.5	115.5	116.6
Q99707	ENSG00000116984	MTR	97	90.5	106.6	102.5	101.3	91.1	98.3	52.2	84.8	84.2	108.2	115.4	105.4	120.9	71.3	99.9	96.5	108.1	96	93.5	110	35.7	104.8	107.5	93.4	94.3	122.8	65.2	103	109.3	101	109.1	112.5	93.2	103.6	98.1	105	105.7	106.8	104
Q92736	ENSG00000198626	RYR2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	151.8	95.8	106	71.1	89.1	96.4	100.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56	63.4	63.1	82.3	81	73.2
O15229	ENSG00000117009	KMO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9H1Y3	ENSG00000054277	OPN3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P26374	ENSG00000203668	CHML	31	104.5	102.2	116.2	67.6	100.7	144.5	68.9	108.3	129.8	76.7	99.5	102.9	91.9	35	103.7	100.2	173.4	81.1	106.6	116.3	NA	NA	NA	NA	NA	NA	41.2	96.3	106.1	89.5	84.4	101.6	109.3	108	105.2	128	87	102.1	121.5
Q5SW79	ENSG00000143702	CEP170	82.4	96.4	95.8	98.3	122.3	118	92.9	88.2	94.8	97.3	98	116.3	112.6	102.3	76.8	99	102.7	87.1	118.5	121.4	94.9	74.4	105.8	97.6	92.4	119.3	117.2	57.6	97.1	101.8	107	114.3	132.1	78.4	104.8	106.8	102.5	137.2	129.2	87.3
Q86SQ7	ENSG00000054282	SDCCAG8	NA	NA	NA	NA	NA	NA	NA	67.2	86.9	107.1	113.9	84	120.6	131.8	75.7	95	97.7	91.8	96.1	111.8	107.1	119.4	114.9	77.7	78.9	99.1	172.4	90.1	101.6	93.1	101.1	83.8	121.8	96.4	120.5	93.9	100.2	111.9	121	106.1
Q9Y243	ENSG00000117020	AKT3	172.2	93.7	80.6	87.9	78.9	130.5	99	NA	NA	NA	NA	NA	NA	NA	197.6	83.7	83.5	87.5	80.4	115.3	112.3	NA	NA	NA	NA	NA	NA	185.9	80.6	72.7	73.6	126.9	128.2	89.1	95.4	92.7	97.5	160.1	137.1	100.5
P30520	ENSG00000035687	ADSS	62.5	102.1	102.7	107	97.8	110.4	112.5	53.5	96.6	99.9	103.8	102.6	113.5	117.4	65.6	101.8	99.6	106.2	97.1	114.5	112.2	61.4	99.9	98.6	98.1	118.7	115.5	71.1	99.1	96.6	98.1	116.4	121.2	93.7	92.3	86.5	87.3	106.1	104	93.8
Q9BSY9	ENSG00000121644	DESI2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48.4	117.5	111.7	85.9	79.1	85.8	104.9	NA	NA	NA	NA	NA	NA	65.2	89.2	86.7	100.1	113.4	105.4	132.4	103.3	110.1	97.6	118.2	120	103.3
Q5RI15	ENSG00000203667	COX20	68.1	107.9	105.2	98	96.6	96	96.3	58.4	99.2	109.2	95.5	111	94.8	120.1	55.8	95	108.4	117.6	101.2	101	103.3	76.3	85.7	107	113	102.2	111.3	57.3	88.2	95.5	101	122.1	117.1	87.2	100.9	102.9	97.6	102.9	126.2	131
Q9H7B4	ENSG00000185420	SMYD3	62.4	101	101.5	105.6	106.6	102.4	93.6	61.5	105.4	89.4	99.5	124.2	92.1	109.5	62.2	113.6	95.6	99.8	116.2	103.5	95.3	56	107.8	95.7	109.8	89.1	99.4	52.4	100.9	97	112.1	96.3	98.2	93.2	117.1	111.1	114	98.6	102.4	99.6
Q9H5Q4	ENSG00000162851	TFB2M	40.9	101.8	106.5	122.7	108.9	79.3	104.5	62.2	97.7	92.1	117	119.2	99.4	128.2	29.7	114.9	101.3	113.9	99.5	80.3	111.6	45.6	96.7	95.1	108.6	96.7	97	36.3	107.7	118.1	106.3	98.7	98	101.4	100.9	114.1	108.3	87.3	87.5	105.6
Q6PJW8	ENSG00000162852	CNST	326	86.2	116.5	107.4	59.1	59.9	68.1	296.7	44	74.1	76.2	72.9	98.1	123.1	328.9	73.2	78.9	81.8	66.2	78.9	77.8	NA	NA	NA	NA	NA	NA	329.6	81.8	69.5	65.2	93.4	89.8	89	111.4	103.2	111.4	111	129.2	118.8
Q8NBX0	ENSG00000143653	SCCPDH	65.8	92.5	80	89	140	131.5	100.6	51.1	98.5	80	91.4	170.7	119.9	117.2	40.7	93.9	93.3	90.6	139.3	126.3	97.8	127.5	75.1	80.8	123	142.3	116.7	69.8	93.2	90.5	88.9	129.9	147	107.3	108.4	86.8	106	128.5	142	103.7
Q8WYP5	ENSG00000153207	AHCTF1	73.8	102.9	102.6	101.7	111	103.4	93.8	72.6	103.2	102.3	101.4	102.2	107	96.3	71.1	104.4	103.9	100.9	111.6	104.3	96	73.1	110.2	102.9	105.8	95.5	105	81.2	101.5	108.9	104.4	94.5	100	100.1	99.6	103.2	101.1	94.6	98.7	96
Q9BS34	ENSG00000277462	ZNF670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35.5	153	88.5	48.4	145.1	67.8	57.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q96BR6	ENSG00000188295	ZNF669	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	179.5	81.6	108.5	121.5	96	87.8	65.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q15973	ENSG00000196418	ZNF124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	78.5	154.1	99.7	110	83.5	68.2	137.8	NA	NA	NA	NA	NA	NA
Q96IT1	ENSG00000162714	ZNF496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q96P20	ENSG00000162711	NLRP3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q15619	ENSG00000221888	OR1C1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	152.5	84.5	93.7	76.8	94.7	102.9	96.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8NG06	ENSG00000162722	TRIM58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	106.3	84.5	122.7	101.9	110.6	92.3
Q96R27	ENSG00000171180	OR2M4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	105.4	83.1	95.9	109.2	89.3	98.4	112.2	NA	NA	NA	NA	NA	NA
Q7L8J4	ENSG00000175137	SH3BP5L	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	53.8	97.8	109.7	101	104.4	102.4	105.6	NA	NA	NA	NA	NA	NA	39.3	105	108.9	102.9	115.8	90.6	120	92	94.5	109.5	115.6	90.7	113.6
Q499Z4	ENSG00000171161	ZNF672	63	108.1	91.5	103.6	95.3	105.9	104.4	59.4	79.8	121.9	69.7	93	101.6	144	48.3	56.8	86.9	415.5	67.3	75.9	69.7	80.3	114	74.7	105.2	149.7	99.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9BU19	ENSG00000171163	ZNF692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	125.5	86.3	NA	90.3	92.5	130.9	NA	NA	NA	NA	NA	NA	158.4	NA	97.7	125.9	113.3	105.9	143.5	120.5	72.5	186	88.2	97.9	148.3
Q6P3X8	ENSG00000185220	PGBD2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q96HL8	ENSG00000035115	SH3YL1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	296.1	131.3	73.8	63.4	61.5	85.7	77.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P24666	ENSG00000143727	ACP1	103.2	93.8	99	102.3	105.3	103.7	104.2	99.8	93.7	95.4	106.2	99.6	111.7	105.8	103.8	110.7	103.9	97.5	102.4	104	99.6	77.4	98.4	98.5	104.9	113.9	97.3	87.3	101.5	104.5	103.3	105.7	102	88.5	94.5	96.4	95.7	103.5	96.4	89.9
Q96B42	ENSG00000151353	TMEM18	46.4	100.1	87.2	107	99.5	107.2	108.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.9	105.3	121.2	103.1	83.2	82.3	104.9	NA	NA	NA	NA	NA	NA
Q9UL68	ENSG00000186487	MYT1L	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q53HC9	ENSG00000032389	EIPR1	97.5	94.3	94.2	107.5	98.8	92.1	114.4	105.9	87.6	100.7	95.2	98.9	105.6	116.1	93	96.2	97.6	108.8	93.4	99.7	107.2	94	96	106.3	90.8	117.7	110.8	84.6	102.6	99.5	104	102.6	96.5	101.2	113.2	108	104.4	105.6	104.3	108.4
Q8WVT3	ENSG00000171853	TRAPPC12	99.3	97.4	96.6	116.7	97.9	97.2	106.7	88.7	98.7	105.5	103.4	96.1	89.9	121.8	100	103.6	98.8	105.5	89.9	96.8	104.7	102.8	82.9	96.7	98.3	93.1	104.3	93.5	97.8	99.9	97.6	96	100.6	107.8	107.9	109.6	114.3	103.3	107.3	115.1
Q9BV57	ENSG00000182551	ADI1	46.8	103.7	132.6	134.7	89.6	80.6	99.7	61.5	94.4	128.2	128.1	80.8	75.3	110.9	56.9	126.7	105.3	103.5	82.8	86.8	105.1	45.4	107.2	123.2	109	91.8	82.3	28.1	113.9	115.6	117.1	74.6	79.6	77	104.8	126.2	106.8	83.4	73.7	83.5
O60930	ENSG00000171865	RNASEH1	59	115.4	108	107.8	94.8	93.2	118.6	NA	NA	NA	NA	NA	NA	NA	52.8	110.2	105	135.7	87.4	81	114.2	82.5	93	122.6	113.6	111.4	85.6	53.1	108.9	102.4	101.9	116.6	92.4	119.6	86.2	113.7	119.6	93.7	119.8	120.6
P62081	ENSG00000171863	RPS7	65.7	105.2	106.4	111	102.2	97.1	99.1	68.8	107.6	106.5	109.7	100.5	101.7	93.8	83.1	105.5	99.7	94.7	108.1	103.3	103.4	69.1	100	102.4	102.6	96.3	95.2	51	99.2	111.8	112.7	83	97.1	96.3	92	99.2	95.3	84.5	80	93.6
Q9BWP8	ENSG00000118004	COLEC11	139.1	109.3	50.5	111.9	93.6	146.1	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	136.5	90.5	100.5	86.7	93.9	132.2
P35716	ENSG00000176887	SOX11	336.7	60.1	82.9	97.6	70.2	67.6	73.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	115	100.2	102.6	78.3	109.1	84.1
Q5EBM0	ENSG00000134326	CMPK2	40.3	69.4	97.4	24.8	29.1	85	400.8	36.8	98.1	73.2	24.3	32.7	107.5	440.2	34.7	39	70.5	111.2	40.7	103.3	323.3	53.3	77.6	96.1	66.6	162.5	227.2	39.4	68.3	62.3	40.6	135.5	169	297.9	75.2	60.3	59	86.3	109.3	220.7
Q8WXG1	ENSG00000134321	RSAD2	NA	140.6	130.9	27.5	85	121.9	129.4	36	76.4	119	73.1	80.7	96.4	208	5.8	38.4	90.5	102.5	95.9	124	156.4	NA	102.7	113.9	59.7	154.9	279.5	2.4	90.5	77.7	52.8	132.9	144.9	264	98	78.6	73.6	95.9	122.8	143.6
Q02363	ENSG00000115738	ID2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	209.6	77.6	96.2	83.6	121.9	104.3	NA	NA	NA	NA	NA	NA	NA	114	129.8	143.3	67.3	81	102.1	NA	NA	NA	NA	NA	NA
Q9ULH0	ENSG00000134313	KIDINS220	62.5	90	112.5	112.1	96.2	106.1	99.5	36.5	101.8	90.4	120.1	106.1	97.8	110	34.5	106.5	95.3	97.2	111.2	105.4	113.7	188.6	91	103.3	102.5	91.6	81.1	37.3	101.4	104.6	97.8	117.3	110.3	103.3	109.8	105.1	106.1	120	109	110.4
O43150	ENSG00000151693	ASAP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	114.6	101.5	NA	77.1	133.3	152.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O14713	ENSG00000119185	ITGB1BP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	145.7	96.3	102.2	81	92.3	94	92.1	80.6	119.2	68	87.2	105.1	128.7	104.7	99.2	89.2	105	95.9	97.9	102.8	89.2	73.1	81.7	86.6	83.2	77.6
Q9UKF6	ENSG00000119203	CPSF3	99.9	103.9	94.5	100.6	97.9	100.1	94.9	72.1	102	97.4	109.2	93	112.6	98.6	76.6	106.5	101.7	99.9	101.8	95.1	104.1	66.8	102.4	99.1	113.5	92.3	101.4	65.1	108.5	105.8	107.4	90.2	96.7	100.1	105.2	104.8	105.9	93.4	95.4	102.9
Q2TAA2	ENSG00000134330	IAH1	232.3	82.4	86.9	93.5	77.7	103.4	93.5	246.8	83.4	84.6	92.9	73.2	103.5	83	266.4	88.2	87.3	78.9	77	101.1	82.4	154.8	98.6	92.8	78.3	92.5	106.9	226.6	82.5	84.8	88.1	100.1	90	91.6	89.9	79.5	89.7	99.5	101.7	94.7
P78536	ENSG00000151694	ADAM17	70.4	122.5	99.5	105.4	101.2	111	82.9	88	103.1	102.6	118.1	126.3	70.3	122.8	50	102.8	86.9	145.5	94.9	94.7	108.9	95.4	86.6	104.8	101.4	116.8	104.7	70.5	93.4	95.2	86.8	134.1	121.5	120.5	114.9	97.9	100.4	120.2	134.3	146.2
P27348	ENSG00000134308	YWHAQ	59.6	100.1	82.6	138.5	111.1	115.3	92.8	68.8	98.4	89	129	111.4	108.4	79.4	67.7	139.4	101.5	89.5	111.4	108.6	88.8	64.2	99.7	77.3	104.1	102.5	114.8	67.6	98.8	93.5	105.2	105.6	118.3	86.3	93.9	90.3	100.2	103.8	97.4	92.3
Q53T94	ENSG00000115750	TAF1B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58.8	104.2	111.4	99.4	107.8	94.8	103.8	NA	NA	NA	NA	NA	NA	37.8	98.2	110.4	114.6	99	105.7	105.9	102.6	104.8	129.1	90.9	115.3	120.2
